ID,AirSpeed,GlideAngle,Weight,Lift,LiftCoef,DragWeightSupport,WeightSupport,Dideal,DragInduced,SpanEfficiency,DragCoef_ind,DragProfile,DragCoef_pro,DragBody,DragCoef_bod,WingSpan,WingArea,TailSpan,TailArea,TailHeight,PrimSep8,PrimSweep,BodyAngle,SpanRatio,SpanCamber,Height,EqQuasiSteadyGlideAngle
13082916210400004350,10.8159017022462,5.51,2.12877,2.18533568761417,0.467777152648626,1.07724903766809,1.03176997086605,0.0472612584568798,0.0680622214243177,0.694383131608955,0.0145689068829359,0.0510551335914538,0.0109284926589832,0.101075999554149,0.281002098914863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,5.75367578746119
13082916210400004175,10.8159017022462,5.51,2.12877,2.21625145493538,0.474394758214411,0.965678693421434,1.04521585922846,0.0486079195101103,0.0704892405040147,0.689579277100338,0.015088417034607,0.0545793043121038,0.0116828511561682,0.07231945322884,0.201055821751161,0.527889682761992,0.0524573149710216,0.0507682159182615,0.00406135977228531,0.0157818645673865,0.0541795348950176,0.193458479033706,6.3820305119817,0.787895048898495,0.138210979392321,0.2,5.08955649892054
13082916210400004400,10.8159017022462,5.51,2.12877,2.14153703017504,0.458401928794995,1.09344379324194,1.01146132744023,0.0453858153942311,0.0680501057906692,0.66694702185833,0.014566313498019,0.0559394129910541,0.0119739861834951,0.0995140987186364,0.27665984739114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,5.95816022754038
13082916210400006275,10.8159017022462,5.51,2.12877,2.12307816432831,0.454450757468849,1.10221883139291,1.00292599499724,0.0446067860281298,0.0655344450550299,0.680661688531475,0.0140278293545454,0.092222455120177,0.0197404717778071,0.0675403648656729,0.187769444501633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,6.05745590517632
13082916210400006175,10.8159017022462,5.51,2.12877,2.28715405556845,0.489571656128768,1.15876465982052,1.08014750590982,0.0517678111176101,0.0722610605139608,0.716399825153529,0.0154676800118951,0.0941428353669873,0.0201515344849906,0.0704515281492068,0.195862790068981,0.532528698000496,0.0522111607650042,0.0607733274675194,0.00445898344873095,0.0270209740419599,0.053633655426336,0.183438192773073,18.3942989332259,0.794818952239546,0.174517054144962,0.17,5.91241881812132
13082916210400006325,10.8159017022462,5.51,2.12877,2.14455182497678,0.459047253966854,1.11359355975786,1.01307228385247,0.045513691055797,0.0665353496038315,0.684052782871018,0.0142420757435854,0.0913660562422482,0.0195571572275897,0.0697208922265514,0.193831543989651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,6.05867876339277
13082916210400006375,10.8159017022462,5.51,2.12877,2.17589682796123,0.465756738614421,1.01737635739222,1.02679556850808,0.0468538803032029,0.0687596896305568,0.681414947550623,0.0147182018829795,0,0,0.13919548615614,0.38697835234759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,5.45930030128901
13082916210400006225,10.8159017022462,5.51,2.12877,2.27163515261353,0.486249791997033,1.12619637143132,1.07257667519537,0.051067679816239,0.0716650351204382,0.712588499125356,0.0153400991266935,0.0898305710023609,0.0192284823619755,0.0687027493723556,0.191000997863111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,5.78637073212948
13082916465500004275,10.8159017022462,5.51,2.1582,2.26946390299857,0.485785030007225,1.08540810472615,1.05670608456705,0.0509701045611395,0.062470254462464,0.815909987876958,0.0133719308769399,0.0991340289962699,0.0212199132962902,0.0633240161582037,0.17604754373605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,5.66014364721866
13082916465500004175,10.8159017022462,5.51,2.1582,2.30522237027193,0.493439228901708,1.10691428164951,1.0733977054565,0.0525889641306126,0.0695070337251215,0.756599171510979,0.0148781729549688,0.0967960282190257,0.0207194577586499,0.0630819464310627,0.175374563981109,0.553167610368251,0.0549563759220274,0.0563096704754514,0.00420459332178482,0.0266486229568772,0.0470013128038155,0.183693562087258,11.9617880196466,0.825623299057091,0.151049499366149,0.21,5.68260606936947
